scenario_id,machine_id,family,cycle,timestamp,load,sensor_reading,wear_index,health_index,quality_prob,quality_defect,failed_flag,RUL
S0,Control_01,electronic,184,184.0,0.9602,0.016634,0.012275,0.987725,0.001,0,0,1816
S0,Control_01,electronic,185,185.0,0.989,0.021141,0.012378,0.987622,0.001,0,0,1815
S0,Control_01,electronic,186,186.0,0.8829,0.017374,0.012474,0.987526,0.001,0,0,1814
S0,Control_01,electronic,187,187.0,1.206,0.019152,0.012592,0.987408,0.001,0,0,1813
S0,Control_01,electronic,188,188.0,0.9142,0.018579,0.012691,0.987309,0.001,0,0,1812
S0,Control_01,electronic,189,189.0,1.0249,0.017288,0.012798,0.987202,0.001,0,0,1811
S0,Control_01,electronic,190,190.0,0.8737,0.01709,0.012894,0.987106,0.001,0,0,1810
S0,Control_01,electronic,191,191.0,1.1421,0.020431,0.013009,0.986991,0.001,0,0,1809
S0,Control_01,electronic,192,192.0,1.293,0.020943,0.013136,0.986864,0.001,0,0,1808
S0,Control_01,electronic,193,193.0,1.2059,0.02142,0.013257,0.986743,0.001,0,0,1807
S0,Control_01,electronic,194,194.0,1.1923,0.022185,0.013377,0.986623,0.001,0,0,1806
S0,Control_01,electronic,195,195.0,1.2341,0.022887,0.013501,0.986499,0.001,0,0,1805
S0,Control_01,electronic,196,196.0,1.1703,0.022561,0.01362,0.98638,0.001,0,0,1804
S0,Control_01,electronic,197,197.0,0.8003,0.01848,0.013713,0.986287,0.001,0,0,1803
S0,Control_01,electronic,198,198.0,1.3256,0.023018,0.013844,0.986156,0.001,0,0,1802
S0,Control_01,electronic,199,199.0,1.0319,0.017609,0.013955,0.986045,0.001,0,0,1801
S0,Control_01,electronic,200,200.0,0.7834,0.018501,0.014048,0.985952,0.001,0,0,1800
S0,Control_01,electronic,201,201.0,1.1794,0.019343,0.01417,0.98583,0.001,0,0,1799
S0,Control_01,electronic,202,202.0,0.839,0.016868,0.014267,0.985733,0.001,0,0,1798
S0,Control_01,electronic,203,203.0,1.2292,0.022141,0.014393,0.985607,0.001,0,0,1797
S0,Control_01,electronic,204,204.0,1.1305,0.021143,0.014513,0.985487,0.001,0,0,1796
S0,Control_01,electronic,205,205.0,1.3507,0.022539,0.014649,0.985351,0.001,0,0,1795
S0,Control_01,electronic,206,206.0,1.0904,0.019569,0.014766,0.985234,0.001,0,0,1794
S0,Control_01,electronic,207,207.0,0.7532,0.015893,0.014858,0.985142,0.001,0,0,1793
S0,Control_01,electronic,208,208.0,1.1094,0.021459,0.014978,0.985022,0.001,0,0,1792
S0,Control_01,electronic,209,209.0,1.0879,0.020121,0.015096,0.984904,0.001,0,0,1791
S0,Control_01,electronic,210,210.0,1.0607,0.021303,0.015212,0.984788,0.001,0,0,1790
S0,Control_01,electronic,211,211.0,1.1885,0.023161,0.015338,0.984662,0.001,0,0,1789
S0,Control_01,electronic,212,212.0,1.2707,0.024371,0.015471,0.984529,0.001,0,0,1788
S0,Control_01,electronic,213,213.0,1.0142,0.018589,0.015585,0.984415,0.001,0,0,1787
S0,Control_01,electronic,214,214.0,0.847,0.020033,0.015686,0.984314,0.001,0,0,1786
S0,Control_01,electronic,215,215.0,1.3771,0.02346,0.015828,0.984172,0.001,0,0,1785
S0,Control_01,electronic,216,216.0,1.2878,0.022754,0.015964,0.984036,0.001,0,0,1784
S0,Control_01,electronic,217,217.0,1.1848,0.023915,0.016092,0.983908,0.001,0,0,1783
S0,Control_01,electronic,218,218.0,0.973,0.021419,0.016204,0.983796,0.001,0,0,1782
S0,Control_01,electronic,219,219.0,1.2435,0.024666,0.016337,0.983663,0.001,0,0,1781
S0,Control_01,electronic,220,220.0,1.3693,0.022352,0.016481,0.983519,0.001,0,0,1780
S0,Control_01,electronic,221,221.0,0.9524,0.020834,0.016592,0.983408,0.001,0,0,1779
S0,Control_01,electronic,222,222.0,1.0434,0.02292,0.016711,0.983289,0.001,0,0,1778
S0,Control_01,electronic,223,223.0,0.8612,0.019413,0.016817,0.983183,0.001,0,0,1777
S0,Control_01,electronic,224,224.0,1.2653,0.021151,0.016953,0.983047,0.001,0,0,1776
S0,Control_01,electronic,225,225.0,1.3898,0.022989,0.0171,0.9829,0.001,0,0,1775
S0,Control_01,electronic,226,226.0,0.9081,0.019894,0.01721,0.98279,0.001,0,0,1774
S0,Control_01,electronic,227,227.0,1.3187,0.021636,0.017352,0.982648,0.001,0,0,1773
S0,Control_01,electronic,228,228.0,0.7591,0.019846,0.017451,0.982549,0.001,0,0,1772
S0,Control_01,electronic,229,229.0,1.0762,0.021669,0.017574,0.982426,0.001,0,0,1771
S0,Control_01,electronic,230,230.0,1.2041,0.021913,0.017709,0.982291,0.001,0,0,1770
S0,Control_01,electronic,231,231.0,0.7359,0.016142,0.017806,0.982194,0.001,0,0,1769
S0,Control_01,electronic,232,232.0,1.0823,0.02196,0.017931,0.982069,0.001,0,0,1768
S0,Control_01,electronic,233,233.0,0.7834,0.020196,0.018033,0.981967,0.001,0,0,1767
S0,Control_01,electronic,234,234.0,1.1557,0.019921,0.018165,0.981835,0.001,0,0,1766
S0,Control_01,electronic,235,235.0,0.9988,0.019942,0.018285,0.981715,0.001,0,0,1765
S0,Control_01,electronic,236,236.0,0.9252,0.020852,0.018399,0.981601,0.001,0,0,1764
S0,Control_01,electronic,237,237.0,1.0093,0.022255,0.01852,0.98148,0.001,0,0,1763
S0,Control_01,electronic,238,238.0,1.3692,0.024902,0.01867,0.98133,0.001,0,0,1762
S0,Control_01,electronic,239,239.0,1.1944,0.024296,0.018807,0.981193,0.001,0,0,1761
S0,Control_01,electronic,240,240.0,0.992,0.021746,0.018927,0.981073,0.001,0,0,1760
S0,Control_01,electronic,241,241.0,1.0129,0.021728,0.01905,0.98095,0.001,0,0,1759
S0,Control_01,electronic,242,242.0,0.9326,0.020689,0.019166,0.980834,0.001,0,0,1758
S0,Control_01,electronic,243,243.0,1.3145,0.025495,0.019314,0.980686,0.001,0,0,1757
S0,Control_01,electronic,244,244.0,0.8478,0.019756,0.019424,0.980576,0.001,0,0,1756
S0,Control_01,electronic,245,245.0,1.1739,0.024789,0.019561,0.980439,0.001,0,0,1755
S0,Control_01,electronic,246,246.0,0.7987,0.020551,0.019667,0.980333,0.001,0,0,1754
S0,Control_01,electronic,247,247.0,0.7683,0.018907,0.019772,0.980228,0.001,0,0,1753
S0,Control_01,electronic,248,248.0,1.0809,0.020572,0.019902,0.980098,0.001,0,0,1752
S0,Control_01,electronic,249,249.0,1.0061,0.020004,0.020027,0.979973,0.001,0,0,1751
S0,Control_01,electronic,250,250.0,1.0486,0.022948,0.020155,0.979845,0.001,0,0,1750
S0,Control_01,electronic,251,251.0,0.8049,0.020295,0.020263,0.979737,0.001,0,0,1749
S0,Control_01,electronic,252,252.0,1.3844,0.025848,0.02042,0.97958,0.001,0,0,1748
S0,Control_01,electronic,253,253.0,0.7832,0.0184,0.020527,0.979473,0.001,0,0,1747
S0,Control_01,electronic,254,254.0,0.9035,0.021883,0.020645,0.979355,0.001,0,0,1746
S0,Control_01,electronic,255,255.0,1.1056,0.02164,0.020779,0.979221,0.001,0,0,1745
S0,Control_01,electronic,256,256.0,1.3161,0.021891,0.020932,0.979068,0.001,0,0,1744
S0,Control_01,electronic,257,257.0,1.1071,0.022116,0.021067,0.978933,0.001,0,0,1743
S0,Control_01,electronic,258,258.0,1.0883,0.021752,0.021201,0.978799,0.001,0,0,1742
S0,Control_01,electronic,259,259.0,0.8235,0.018932,0.021313,0.978687,0.001,0,0,1741
S0,Control_01,electronic,260,260.0,0.7545,0.018637,0.02142,0.97858,0.001,0,0,1740
S0,Control_01,electronic,261,261.0,0.763,0.017601,0.021527,0.978473,0.001,0,0,1739
S0,Control_01,electronic,262,262.0,0.7899,0.020789,0.021637,0.978363,0.001,0,0,1738
S0,Control_01,electronic,263,263.0,1.2648,0.022753,0.021788,0.978212,0.001,0,0,1737
S0,Control_01,electronic,264,264.0,1.191,0.025321,0.021933,0.978067,0.001,0,0,1736
S0,Control_01,electronic,265,265.0,0.8657,0.022119,0.02205,0.97795,0.001,0,0,1735
S0,Control_01,electronic,266,266.0,0.8471,0.019106,0.022166,0.977834,0.001,0,0,1734
S0,Control_01,electronic,267,267.0,1.3372,0.023571,0.022324,0.977676,0.001,0,0,1733
S0,Control_01,electronic,268,268.0,1.361,0.02396,0.022485,0.977515,0.001,0,0,1732
S0,Control_01,electronic,269,269.0,0.9276,0.019155,0.022609,0.977391,0.001,0,0,1731
S0,Control_01,electronic,270,270.0,0.9668,0.022752,0.022736,0.977264,0.001,0,0,1730
S0,Control_01,electronic,271,271.0,1.2172,0.025583,0.022886,0.977114,0.001,0,0,1729
S0,Control_01,electronic,272,272.0,0.7439,0.019959,0.022994,0.977006,0.001,0,0,1728
S0,Control_01,electronic,273,273.0,0.9221,0.022734,0.023118,0.976882,0.001,0,0,1727
S0,Control_01,electronic,274,274.0,1.1737,0.025189,0.023265,0.976735,0.001,0,0,1726
S0,Control_01,electronic,275,275.0,0.9109,0.022495,0.023389,0.976611,0.001,0,0,1725
S0,Control_01,electronic,276,276.0,0.7865,0.017752,0.023502,0.976498,0.001,0,0,1724
S0,Control_01,electronic,277,277.0,1.2535,0.02513,0.023657,0.976343,0.001,0,0,1723
S0,Control_01,electronic,278,278.0,1.2902,0.025935,0.023815,0.976185,0.001,0,0,1722
S0,Control_01,electronic,279,279.0,1.2455,0.022593,0.023969,0.976031,0.001,0,0,1721
S0,Control_01,electronic,280,280.0,1.1516,0.022816,0.024116,0.975884,0.001,0,0,1720
S0,Control_01,electronic,281,281.0,0.8532,0.017804,0.024236,0.975764,0.001,0,0,1719
S0,Control_01,electronic,282,282.0,0.9814,0.023281,0.024368,0.975632,0.001,0,0,1718
S0,Control_01,electronic,283,283.0,1.0228,0.021626,0.024504,0.975496,0.001,0,0,1717
S0,Control_01,electronic,284,284.0,0.727,0.018406,0.024614,0.975386,0.001,0,0,1716
S0,Control_01,electronic,285,285.0,0.9507,0.021911,0.024744,0.975256,0.001,0,0,1715
S0,Control_01,electronic,286,286.0,1.3108,0.023384,0.024907,0.975093,0.001,0,0,1714
S0,Control_01,electronic,287,287.0,1.2619,0.022547,0.025066,0.974934,0.001,0,0,1713
S0,Control_01,electronic,288,288.0,1.1525,0.022121,0.025215,0.974785,0.001,0,0,1712
S0,Control_01,electronic,289,289.0,1.1601,0.02126,0.025365,0.974635,0.001,0,0,1711
S0,Control_01,electronic,290,290.0,1.2149,0.026019,0.025521,0.974479,0.001,0,0,1710
S0,Control_01,electronic,291,291.0,1.0997,0.020044,0.025666,0.974334,0.001,0,0,1709
S0,Control_01,electronic,292,292.0,0.7668,0.020108,0.025782,0.974218,0.001,0,0,1708
S0,Control_01,electronic,293,293.0,1.0347,0.022072,0.025922,0.974078,0.001,0,0,1707
S0,Control_01,electronic,294,294.0,0.8152,0.017717,0.026042,0.973958,0.001,0,0,1706
S0,Control_01,electronic,295,295.0,0.8759,0.020418,0.026168,0.973832,0.001,0,0,1705
S0,Control_01,electronic,296,296.0,1.0703,0.021143,0.026312,0.973688,0.001,0,0,1704
S0,Control_01,electronic,297,297.0,1.0749,0.022732,0.026457,0.973543,0.001,0,0,1703
S0,Control_01,electronic,298,298.0,1.0443,0.020059,0.0266,0.9734,0.001,0,0,1702
S0,Control_01,electronic,299,299.0,1.2043,0.025493,0.026757,0.973243,0.001,0,0,1701
S0,Control_01,electronic,300,300.0,0.8224,0.021318,0.026879,0.973121,0.001,0,0,1700
S0,Control_01,electronic,301,301.0,1.0371,0.020397,0.027022,0.972978,0.001,0,0,1699
S0,Control_01,electronic,302,302.0,0.727,0.01989,0.027136,0.972864,0.001,0,0,1698
S0,Control_01,electronic,303,303.0,0.9558,0.018858,0.027272,0.972728,0.001,0,0,1697
S0,Control_01,electronic,304,304.0,1.3922,0.023953,0.027448,0.972552,0.001,0,0,1696
S0,Control_01,electronic,305,305.0,1.3481,0.027297,0.027621,0.972379,0.001,0,0,1695
S0,Control_01,electronic,306,306.0,0.7405,0.021473,0.027737,0.972263,0.001,0,0,1694
S0,Control_01,electronic,307,307.0,1.3092,0.026143,0.027907,0.972093,0.001,0,0,1693
S0,Control_01,electronic,308,308.0,0.8913,0.018882,0.028038,0.971962,0.001,0,0,1692
S0,Control_01,electronic,309,309.0,1.2429,0.026154,0.028202,0.971798,0.001,0,0,1691
S0,Control_01,electronic,310,310.0,1.1295,0.02515,0.028356,0.971644,0.001,0,0,1690
S0,Control_01,electronic,311,311.0,1.01,0.023381,0.028499,0.971501,0.001,0,0,1689
S0,Control_01,electronic,312,312.0,0.7595,0.01716,0.028619,0.971381,0.001,0,0,1688
S0,Control_01,electronic,313,313.0,1.3405,0.026109,0.028793,0.971207,0.001,0,0,1687
S0,Control_01,electronic,314,314.0,0.8702,0.02064,0.028924,0.971076,0.001,0,0,1686
S0,Control_01,electronic,315,315.0,1.2433,0.02496,0.02909,0.97091,0.001,0,0,1685
S0,Control_01,electronic,316,316.0,1.0329,0.023864,0.029237,0.970763,0.001,0,0,1684
S0,Control_01,electronic,317,317.0,0.9325,0.023064,0.029374,0.970626,0.001,0,0,1683
S0,Control_01,electronic,318,318.0,0.8656,0.02024,0.029505,0.970495,0.001,0,0,1682
S0,Control_01,electronic,319,319.0,1.1986,0.022154,0.029668,0.970332,0.001,0,0,1681
S0,Control_01,electronic,320,320.0,1.001,0.021775,0.029813,0.970187,0.001,0,0,1680
S0,Control_01,electronic,321,321.0,1.1076,0.022588,0.029968,0.970032,0.001,0,0,1679
S0,Control_01,electronic,322,322.0,1.299,0.023993,0.030142,0.969858,0.001,0,0,1678
S0,Control_01,electronic,323,323.0,1.0103,0.021643,0.030288,0.969712,0.001,0,0,1677
S0,Control_01,electronic,324,324.0,0.8641,0.022078,0.03042,0.96958,0.001,0,0,1676
S0,Control_01,electronic,325,325.0,1.0885,0.021847,0.030575,0.969425,0.001,0,0,1675
S0,Control_01,electronic,326,326.0,0.8125,0.020065,0.030703,0.969297,0.001,0,0,1674
S0,Control_01,electronic,327,327.0,1.3845,0.025995,0.030886,0.969114,0.001,0,0,1673
S0,Control_01,electronic,328,328.0,0.7758,0.020952,0.031011,0.968989,0.001,0,0,1672
S0,Control_01,electronic,329,329.0,1.0729,0.021158,0.031165,0.968835,0.001,0,0,1671
S0,Control_01,electronic,330,330.0,0.9875,0.02054,0.031311,0.968689,0.001,0,0,1670
S0,Control_01,electronic,331,331.0,0.8719,0.018769,0.031446,0.968554,0.001,0,0,1669
S0,Control_01,electronic,332,332.0,1.1168,0.02168,0.031605,0.968395,0.001,0,0,1668
S0,Control_01,electronic,333,333.0,0.9225,0.020195,0.031746,0.968254,0.001,0,0,1667
S0,Control_01,electronic,334,334.0,0.9232,0.021249,0.031886,0.968114,0.001,0,0,1666
S0,Control_01,electronic,335,335.0,1.1813,0.021785,0.032053,0.967947,0.001,0,0,1665
S0,Control_01,electronic,336,336.0,1.0823,0.025115,0.03221,0.96779,0.001,0,0,1664
S0,Control_01,electronic,337,337.0,1.2423,0.024663,0.032383,0.967617,0.001,0,0,1663
S0,Control_01,electronic,338,338.0,1.2378,0.024411,0.032556,0.967444,0.001,0,0,1662
S0,Control_01,electronic,339,339.0,0.7005,0.021653,0.032676,0.967324,0.001,0,0,1661
S0,Control_01,electronic,340,340.0,1.1097,0.025203,0.032837,0.967163,0.001,0,0,1660
S0,Control_01,electronic,341,341.0,1.2204,0.022844,0.033009,0.966991,0.001,0,0,1659
S0,Control_01,electronic,342,342.0,1.1148,0.024468,0.033171,0.966829,0.001,0,0,1658
S0,Control_01,electronic,343,343.0,1.4,0.025487,0.033362,0.966638,0.001,0,0,1657
S0,Control_01,electronic,344,344.0,1.0766,0.024614,0.033521,0.966479,0.001,0,0,1656
S0,Control_01,electronic,345,345.0,1.0904,0.025357,0.033681,0.966319,0.001,0,0,1655
S0,Control_01,electronic,346,346.0,0.849,0.022038,0.033817,0.966183,0.001,0,0,1654
S0,Control_01,electronic,347,347.0,0.8628,0.023347,0.033955,0.966045,0.001,0,0,1653
S0,Control_01,electronic,348,348.0,1.1869,0.024752,0.034126,0.965874,0.001,0,0,1652
S0,Control_01,electronic,349,349.0,0.9493,0.020222,0.034273,0.965727,0.001,0,0,1651
S0,Control_01,electronic,350,350.0,0.743,0.017948,0.0344,0.9656,0.001,0,0,1650
S0,Control_01,electronic,351,351.0,0.8429,0.018737,0.034537,0.965463,0.001,0,0,1649
S0,Control_01,electronic,352,352.0,0.8583,0.020059,0.034675,0.965325,0.001,0,0,1648
S0,Control_01,electronic,353,353.0,1.2065,0.022301,0.03485,0.96515,0.001,0,0,1647
S0,Control_01,electronic,354,354.0,0.9919,0.021792,0.035003,0.964997,0.001,0,0,1646
S0,Control_01,electronic,355,355.0,0.9063,0.02143,0.035147,0.964853,0.001,0,0,1645
S0,Control_01,electronic,356,356.0,1.1573,0.02656,0.035318,0.964682,0.001,0,0,1644
S0,Control_01,electronic,357,357.0,0.9144,0.021167,0.035463,0.964537,0.001,0,0,1643
S0,Control_01,electronic,358,358.0,1.0239,0.024406,0.03562,0.96438,0.001,0,0,1642
S0,Control_01,electronic,359,359.0,1.3588,0.02514,0.035812,0.964188,0.001,0,0,1641
S0,Control_01,electronic,360,360.0,0.8183,0.022498,0.035949,0.964051,0.001,0,0,1640
S0,Control_01,electronic,361,361.0,1.0131,0.02397,0.036106,0.963894,0.001,0,0,1639
S0,Control_01,electronic,362,362.0,0.7936,0.023179,0.03624,0.96376,0.001,0,0,1638
S0,Control_01,electronic,363,363.0,1.2219,0.023888,0.036419,0.963581,0.001,0,0,1637
S0,Control_01,electronic,364,364.0,1.3529,0.026785,0.036612,0.963388,0.001,0,0,1636
S0,Control_01,electronic,365,365.0,0.9776,0.02179,0.036767,0.963233,0.001,0,0,1635
S0,Control_01,electronic,366,366.0,1.2734,0.024577,0.036952,0.963048,0.001,0,0,1634
S0,Control_01,electronic,367,367.0,1.1287,0.022869,0.037123,0.962877,0.001,0,0,1633
S0,Control_01,electronic,368,368.0,1.2847,0.023537,0.03731,0.96269,0.001,0,0,1632
S0,Control_01,electronic,369,369.0,0.7466,0.02009,0.037441,0.962559,0.001,0,0,1631
S0,Control_01,electronic,370,370.0,0.8778,0.023925,0.037586,0.962414,0.001,0,0,1630
S0,Control_01,electronic,371,371.0,1.0949,0.024121,0.037754,0.962246,0.001,0,0,1629
S0,Control_01,electronic,372,372.0,0.7859,0.022681,0.03789,0.96211,0.001,0,0,1628
S0,Control_01,electronic,373,373.0,0.7731,0.022041,0.038025,0.961975,0.001,0,0,1627
S0,Control_01,electronic,374,374.0,0.9183,0.020004,0.038175,0.961825,0.001,0,0,1626
S0,Control_01,electronic,375,375.0,1.0195,0.024401,0.038336,0.961664,0.001,0,0,1625
S0,Control_01,electronic,376,376.0,0.7613,0.022043,0.03847,0.96153,0.001,0,0,1624
S0,Control_01,electronic,377,377.0,1.3175,0.026212,0.038664,0.961336,0.001,0,0,1623
S0,Control_01,electronic,378,378.0,0.7089,0.021103,0.038793,0.961207,0.001,0,0,1622
S0,Control_01,electronic,379,379.0,0.908,0.0204,0.038943,0.961057,0.001,0,0,1621
S0,Control_01,electronic,380,380.0,0.8948,0.021576,0.039092,0.960908,0.001,0,0,1620
S0,Control_01,electronic,381,381.0,0.8577,0.021742,0.039238,0.960762,0.001,0,0,1619
S0,Control_01,electronic,382,382.0,1.0857,0.024653,0.039408,0.960592,0.001,0,0,1618
S0,Control_01,electronic,383,383.0,0.7639,0.018839,0.039544,0.960456,0.001,0,0,1617
S0,Control_01,electronic,384,384.0,1.1725,0.025337,0.039724,0.960276,0.001,0,0,1616
S0,Control_01,electronic,385,385.0,1.1295,0.022652,0.0399,0.9601,0.001,0,0,1615
S0,Control_01,electronic,386,386.0,1.391,0.024973,0.040104,0.959896,0.001,0,0,1614
S0,Control_01,electronic,387,387.0,1.2946,0.024458,0.040299,0.959701,0.001,0,0,1613
S0,Control_01,electronic,388,388.0,0.9015,0.020685,0.04045,0.95955,0.001,0,0,1612
S0,Control_01,electronic,389,389.0,1.2022,0.024235,0.040635,0.959365,0.001,0,0,1611
S0,Control_01,electronic,390,390.0,0.8733,0.022106,0.040785,0.959215,0.001,0,0,1610
S0,Control_01,electronic,391,391.0,1.2945,0.027974,0.04098,0.95902,0.001,0,0,1609
S0,Control_01,electronic,392,392.0,0.9678,0.021911,0.04114,0.95886,0.001,0,0,1608
S0,Control_01,electronic,393,393.0,1.2992,0.028029,0.041337,0.958663,0.001,0,0,1607
S0,Control_01,electronic,394,394.0,0.8057,0.018939,0.041479,0.958521,0.001,0,0,1606
S0,Control_01,electronic,395,395.0,1.3589,0.024469,0.041683,0.958317,0.001,0,0,1605
S0,Control_01,electronic,396,396.0,1.2834,0.024785,0.041879,0.958121,0.001,0,0,1604
S0,Control_01,electronic,397,397.0,0.8082,0.02388,0.042023,0.957977,0.001,0,0,1603
S0,Control_01,electronic,398,398.0,0.845,0.024028,0.042171,0.957829,0.001,0,0,1602
S0,Control_01,electronic,399,399.0,1.3909,0.02597,0.042379,0.957621,0.001,0,0,1601
S0,Control_01,electronic,400,400.0,1.2994,0.02676,0.042578,0.957422,0.001,0,0,1600
S0,Control_01,electronic,401,401.0,1.3042,0.024864,0.042778,0.957222,0.001,0,0,1599
S0,Control_01,electronic,402,402.0,1.0439,0.025805,0.042949,0.957051,0.001,0,0,1598
S0,Control_01,electronic,403,403.0,1.008,0.024795,0.043116,0.956884,0.001,0,0,1597
S0,Control_01,electronic,404,404.0,0.8825,0.022642,0.04327,0.95673,0.001,0,0,1596
S0,Control_01,electronic,405,405.0,1.3401,0.027815,0.043474,0.956526,0.001,0,0,1595
S0,Control_01,electronic,406,406.0,1.0102,0.024223,0.043643,0.956357,0.001,0,0,1594
S0,Control_01,electronic,407,407.0,0.9804,0.02096,0.043808,0.956192,0.001,0,0,1593
S0,Control_01,electronic,408,408.0,0.8389,0.021369,0.043958,0.956042,0.001,0,0,1592
S0,Control_01,electronic,409,409.0,1.0961,0.025538,0.044137,0.955863,0.001,0,0,1591
S0,Control_01,electronic,410,410.0,1.1998,0.026857,0.044327,0.955673,0.001,0,0,1590
S0,Control_01,electronic,411,411.0,1.183,0.024275,0.044516,0.955484,0.001,0,0,1589
S0,Control_01,electronic,412,412.0,1.2144,0.024269,0.044709,0.955291,0.001,0,0,1588
S0,Control_01,electronic,413,413.0,1.2254,0.026463,0.044903,0.955097,0.001,0,0,1587
S0,Control_01,electronic,414,414.0,1.2452,0.024749,0.0451,0.9549,0.001,0,0,1586
S0,Control_01,electronic,415,415.0,0.7395,0.02112,0.04524,0.95476,0.001,0,0,1585
S0,Control_01,electronic,416,416.0,1.0386,0.026391,0.045414,0.954586,0.001,0,0,1584
S0,Control_01,electronic,417,417.0,0.9864,0.023013,0.045583,0.954417,0.001,0,0,1583
S0,Control_01,electronic,418,418.0,0.9222,0.022458,0.045744,0.954256,0.001,0,0,1582
S0,Control_01,electronic,419,419.0,1.1035,0.024011,0.045926,0.954074,0.001,0,0,1581
S0,Control_01,electronic,420,420.0,0.7942,0.020461,0.046074,0.953926,0.001,0,0,1580
S0,Control_01,electronic,421,421.0,1.0623,0.025912,0.046252,0.953748,0.001,0,0,1579
S0,Control_01,electronic,422,422.0,1.2022,0.024058,0.046446,0.953554,0.001,0,0,1578
S0,Control_01,electronic,423,423.0,0.8619,0.021369,0.046602,0.953398,0.001,0,0,1577
S0,Control_01,electronic,424,424.0,0.9947,0.023832,0.046773,0.953227,0.001,0,0,1576
S0,Control_01,electronic,425,425.0,0.8159,0.019773,0.046924,0.953076,0.001,0,0,1575
S0,Control_01,electronic,426,426.0,0.9341,0.025539,0.047089,0.952911,0.001,0,0,1574
S0,Control_01,electronic,427,427.0,1.0877,0.024778,0.047271,0.952729,0.001,0,0,1573
S0,Control_01,electronic,428,428.0,1.2907,0.027695,0.047477,0.952523,0.001,0,0,1572
S0,Control_01,electronic,429,429.0,0.906,0.023656,0.04764,0.95236,0.001,0,0,1571
S0,Control_01,electronic,430,430.0,1.2646,0.024421,0.047843,0.952157,0.001,0,0,1570
S0,Control_01,electronic,431,431.0,0.8116,0.023334,0.047995,0.952005,0.001,0,0,1569
S0,Control_01,electronic,432,432.0,0.8778,0.023684,0.048155,0.951845,0.001,0,0,1568
S0,Control_01,electronic,433,433.0,0.8787,0.021097,0.048315,0.951685,0.001,0,0,1567
S0,Control_01,electronic,434,434.0,1.1233,0.027338,0.048503,0.951497,0.001,0,0,1566
S0,Control_01,electronic,435,435.0,0.7086,0.022174,0.048644,0.951356,0.001,0,0,1565
S0,Control_01,electronic,436,436.0,0.9162,0.020736,0.048809,0.951191,0.001,0,0,1564
S0,Control_01,electronic,437,437.0,0.7273,0.021754,0.048952,0.951048,0.001,0,0,1563
S0,Control_01,electronic,438,438.0,0.7673,0.019539,0.0491,0.9509,0.001,0,0,1562
S0,Control_01,electronic,439,439.0,1.2348,0.027718,0.049303,0.950697,0.001,0,0,1561
S0,Control_01,electronic,440,440.0,1.0503,0.023318,0.049484,0.950516,0.001,0,0,1560
S0,Control_01,electronic,441,441.0,1.1713,0.027957,0.04968,0.95032,0.001,0,0,1559
S0,Control_01,electronic,442,442.0,1.3455,0.025617,0.049897,0.950103,0.001,0,0,1558
S0,Control_01,electronic,443,443.0,0.9477,0.02456,0.050068,0.949932,0.001,0,0,1557
S0,Control_01,electronic,444,444.0,0.9707,0.025974,0.050241,0.949759,0.001,1,0,1556
S0,Control_01,electronic,445,445.0,1.0382,0.022112,0.050422,0.949578,0.001,0,0,1555
S0,Control_01,electronic,446,446.0,0.8849,0.021868,0.050586,0.949414,0.001,0,0,1554
S0,Control_01,electronic,447,447.0,1.09,0.024682,0.050774,0.949226,0.001,0,0,1553
S0,Control_01,electronic,448,448.0,0.953,0.021356,0.050946,0.949054,0.001,0,0,1552
S0,Control_01,electronic,449,449.0,1.0101,0.024373,0.051125,0.948875,0.001,0,0,1551
S0,Control_01,electronic,450,450.0,0.9735,0.023116,0.0513,0.9487,0.001,0,0,1550
S0,Control_01,electronic,451,451.0,1.2083,0.028712,0.051503,0.948497,0.001,0,0,1549
S0,Control_01,electronic,452,452.0,0.8556,0.024246,0.051665,0.948335,0.001,0,0,1548
S0,Control_01,electronic,453,453.0,1.0288,0.025939,0.051847,0.948153,0.001,0,0,1547
S0,Control_01,electronic,454,454.0,0.7767,0.024253,0.052,0.948,0.001,0,0,1546
S0,Control_01,electronic,455,455.0,0.7729,0.020321,0.052152,0.947848,0.001,0,0,1545
S0,Control_01,electronic,456,456.0,0.8929,0.023219,0.052319,0.947681,0.001,0,0,1544
S0,Control_01,electronic,457,457.0,1.2806,0.025694,0.052532,0.947468,0.001,0,0,1543
S0,Control_01,electronic,458,458.0,1.2936,0.029498,0.052748,0.947252,0.001,0,0,1542
S0,Control_01,electronic,459,459.0,1.1604,0.026926,0.052947,0.947053,0.001,0,0,1541
S0,Control_01,electronic,460,460.0,1.207,0.024189,0.053153,0.946847,0.001,0,0,1540
S0,Control_01,electronic,461,461.0,1.3612,0.02562,0.053377,0.946623,0.001,0,0,1539
S0,Control_01,electronic,462,462.0,0.7188,0.021272,0.053525,0.946475,0.001,0,0,1538
S0,Control_01,electronic,463,463.0,1.1095,0.027228,0.053719,0.946281,0.001,0,0,1537
S0,Control_01,electronic,464,464.0,1.0456,0.022789,0.053906,0.946094,0.001,0,0,1536
S0,Control_01,electronic,465,465.0,0.7873,0.022462,0.054062,0.945938,0.001,0,0,1535
S0,Control_01,electronic,466,466.0,0.7995,0.023432,0.05422,0.94578,0.001,0,0,1534
S0,Control_01,electronic,467,467.0,1.1964,0.025575,0.054426,0.945574,0.001,0,0,1533
S0,Control_01,electronic,468,468.0,1.396,0.027087,0.054657,0.945343,0.001,0,0,1532
